stock,date,calendar_rows,db_rows,db_open_rows,db_high_rows,db_low_rows,db_close_rows,db_volume_rows,db_amount_rows,adj_rows,has_limit_row,prev_close,up_limit,down_limit,qlib_open_non_null,qlib_high_non_null,qlib_low_non_null,qlib_close_non_null,qlib_volume_non_null,qlib_amount_non_null,qlib_factor_non_null,qlib_limit_up_non_null,qlib_limit_down_non_null,qlib_prev_close_non_null,qlib_up_limit_price_non_null,qlib_down_limit_price_non_null,patch_required_fields,verify_required_fields,patchable_candidate
000531.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,6.81,7.49,6.13,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000531.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,6.73,7.4,6.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000534.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,14.61,16.07,13.15,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000534.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,14.56,16.02,13.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000534.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,14.28,15.71,12.85,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000534.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,14.17,15.59,12.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000534.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,14.36,15.8,12.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000534.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,14.44,15.88,13.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000536.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.33,4.76,3.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000537.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.59,9.45,7.73,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000537.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.52,9.37,7.67,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000537.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.58,9.44,7.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000537.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.63,9.49,7.77,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000538.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,55.62,61.18,50.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000538.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,55.96,61.56,50.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000538.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,56.04,61.64,50.44,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000538.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,56.0,61.6,50.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000538.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,56.07,61.68,50.46,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000538.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,55.99,61.59,50.39,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000546.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.89,5.38,4.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000546.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.0,5.5,4.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000546.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,5.02,5.52,4.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000546.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,5.11,5.62,4.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000546.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,5.09,5.6,4.58,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000547.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.03,8.83,7.23,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000547.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.04,8.84,7.24,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000547.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.0,8.8,7.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000557.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.18,5.7,4.66,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000558.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.72,5.19,4.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000558.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.75,5.23,4.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000558.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.78,5.26,4.3,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000560.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,3.05,3.36,2.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000560.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,3.07,3.38,2.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000560.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,3.06,3.37,2.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000560.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,3.22,3.54,2.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000563.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,3.56,3.92,3.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000563.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,3.61,3.97,3.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000563.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,3.71,4.08,3.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000563.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,3.82,4.2,3.44,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000563.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,3.86,4.25,3.47,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000564.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.27,2.5,2.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000571.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.49,4.94,4.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000571.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.61,5.07,4.15,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000571.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.52,4.97,4.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000572.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.63,5.09,4.17,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000572.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.67,5.14,4.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000582.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.21,9.03,7.39,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000582.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.22,9.04,7.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000582.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.16,8.98,7.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000582.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.22,9.04,7.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000586.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,11.11,12.22,10.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000590.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,11.49,12.64,10.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000599.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.06,5.57,4.55,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000599.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.1,5.61,4.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000599.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,5.03,5.53,4.53,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000599.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,5.06,5.57,4.55,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000599.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,5.08,5.59,4.57,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000599.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,5.08,5.59,4.57,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000599.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,4.94,5.43,4.45,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000600.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.76,8.54,6.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000600.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.63,8.39,6.87,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000600.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.58,8.34,6.82,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000600.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,7.59,8.35,6.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000609.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,3.12,3.28,2.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000612.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.75,8.53,6.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000612.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.87,8.66,7.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000612.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.73,8.5,6.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000615.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,3.22,3.38,3.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000615.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,3.22,3.38,3.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000615.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,3.22,3.38,3.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000615.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,3.23,3.39,3.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000620.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,1.62,1.78,1.46,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000620.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,1.64,1.8,1.48,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000629.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.59,2.85,2.33,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000629.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,2.62,2.88,2.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000629.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,2.61,2.87,2.35,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000629.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,2.65,2.92,2.39,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000629.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,2.71,2.98,2.44,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000629.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,2.65,2.92,2.39,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000637.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.16,4.58,3.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000651.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,46.49,51.14,41.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000651.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,46.6,51.26,41.94,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000651.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,46.2,50.82,41.58,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000651.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,46.34,50.97,41.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000651.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,46.95,51.65,42.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000651.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,47.25,51.98,42.53,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000655.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.34,8.07,6.61,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000665.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.22,5.74,4.7,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000665.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.27,5.8,4.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000669.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.66,2.79,2.53,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000670.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.91,8.7,7.12,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000670.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.91,8.7,7.12,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000670.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.68,8.45,6.91,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000670.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,7.61,8.37,6.85,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000670.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,7.59,8.35,6.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000670.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,7.49,8.24,6.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000670.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,7.39,8.13,6.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000679.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,6.37,7.01,5.73,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000681.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,19.44,21.38,17.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000681.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,19.6,21.56,17.64,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000682.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,10.37,11.41,9.33,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000682.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,10.34,11.37,9.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000682.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,10.34,11.37,9.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000682.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,10.3,11.33,9.27,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000682.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,10.34,11.37,9.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000683.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.83,5.31,4.35,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000683.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.9,5.39,4.41,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000691.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.37,4.59,4.15,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000691.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.59,4.82,4.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000691.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.82,5.06,4.58,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000691.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,4.85,5.09,4.61,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000691.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,5.09,5.34,4.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000691.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,4.96,5.21,4.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000692.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,3.7,4.07,3.33,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000695.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,12.86,14.15,11.57,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000697.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.93,8.33,7.53,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000697.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.06,8.46,7.66,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000697.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.31,8.73,7.89,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000697.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.25,8.66,7.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000700.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.43,8.17,6.69,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000700.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.47,8.22,6.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000700.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.39,8.13,6.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000700.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,7.42,8.16,6.68,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000702.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.4,8.14,6.66,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000702.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.44,8.18,6.7,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000702.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.52,8.27,6.77,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000702.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,7.71,8.48,6.94,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000703.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,5.85,6.44,5.27,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000703.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.87,6.46,5.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000703.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,5.86,6.45,5.27,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000703.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,5.93,6.52,5.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000703.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,5.93,6.52,5.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000703.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,5.9,6.49,5.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000703.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,5.83,6.41,5.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000707.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,6.36,7.0,5.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000707.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,6.43,7.07,5.79,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000707.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,6.43,7.07,5.79,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000707.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,6.53,7.18,5.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000707.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,6.51,7.16,5.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000708.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,12.47,13.72,11.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000708.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,12.53,13.78,11.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000708.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,12.42,13.66,11.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000708.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,12.47,13.72,11.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000708.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,12.58,13.84,11.32,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000712.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,12.76,14.04,11.48,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000713.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.25,7.98,6.53,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000713.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.24,7.96,6.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000713.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.16,7.88,6.44,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000713.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,7.17,7.89,6.45,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000713.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,7.19,7.91,6.47,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000713.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,7.17,7.89,6.45,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000713.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,7.06,7.77,6.35,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000719.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,13.26,14.59,11.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000719.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,13.07,14.38,11.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000728.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.91,8.7,7.12,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000728.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.98,8.78,7.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
000728.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.95,8.75,7.16,240,240,240,240,240,240,240,240,240,240,240,240,,,False
